iso3,country_name,question_id,outcome,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,causal_claim,abs_contribution
ARE,United Arab Emirates,Q1,oxford_ind_company_investment_emerging_tech,phase6_primary_or_available,n_binding,4.0,0.9069767441860465,4.7295748294962765,6.694601644328383,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,6.694601644328383
FIN,Finland,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
CRI,Costa Rica,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
CHL,Chile,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,2.0467922774300026e-18,1.3404357872106678e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.3404357872106678e-18
USA,United States,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,2.0467922774300026e-18,3.1048869764981798e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,3.1048869764981798e-18
CHN,China,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,8.0,0.8837209302325582,2.0467922774300026e-18,3.1048869764981798e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,3.1048869764981798e-18
IND,India,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,6.0,0.7790697674418605,2.0467922774300026e-18,1.928586183639838e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.928586183639838e-18
JPN,Japan,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,9.0,0.9651162790697675,2.0467922774300026e-18,3.69303737292735e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,3.69303737292735e-18
EST,Estonia,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
ARG,Argentina,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,2.0467922774300026e-18,1.3404357872106678e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.3404357872106678e-18
BRA,Brazil,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,4.0,0.6395348837209303,2.0467922774300026e-18,7.522853907814973e-19,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,7.522853907814973e-19
COL,Colombia,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,5.0,0.7093023255813954,2.0467922774300026e-18,1.3404357872106678e-18,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.3404357872106678e-18
MEX,Mexico,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
PER,Peru,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,4.0,0.6395348837209303,2.0467922774300026e-18,7.522853907814973e-19,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,7.522853907814973e-19
URY,Uruguay,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
GRC,Greece,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
ROU,Romania,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
HRV,Croatia,Q5,anthropic_collaboration_pct,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.6003161949351848e-18
ARE,United Arab Emirates,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,2.775557561562892e-17,3.8146389987685324e-17,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,3.8146389987685324e-17
SGP,Singapore,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
NOR,Norway,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
IRL,Ireland,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FRA,France,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ESP,Spain,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
NZL,New Zealand,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
NLD,Netherlands (Kingdom of the),Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
GBR,United Kingdom,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
QAT,Qatar,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
AUS,Australia,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
ISR,Israel,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
BEL,Belgium,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CAN,Canada,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
CHE,Switzerland,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
SWE,Sweden,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
AUT,Austria,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
KOR,South Korea,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,1.0,0.8611111111111112,2.775557561562892e-17,3.8146389987685324e-17,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,3.8146389987685324e-17
HUN,Hungary,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DNK,Denmark,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
DEU,Germany,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
POL,Poland,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
TWN,Taiwan,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
CZE,Czech Republic,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
ITA,Italy,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
BGR,Bulgaria,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
FIN,Finland,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CRI,Costa Rica,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,,,2.775557561562892e-17,,neutral_or_missing,,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,
CHL,Chile,Q5,anthropic_collaboration_pct,phase6_primary_or_available,iapp_ley_ia_vigente,0.0,0.3611111111111111,2.775557561562892e-17,-1.907319499384266e-17,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,False,1.907319499384266e-17
