HOJA_DESTINO,COLUMNA_DESTINO,METRIC,YEAR,NUM,ARCHIVO_ORIGEN,HOJA_ORIGEN,COLUMNA_ORIGEN,TRANSFORMACION,AUDITABLE
MATRIZ_GII,IN_1_1_2_VALUE_2022,VALUE,2022,IN.1.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_1_2_VALUE_2023,VALUE,2023,IN.1.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_1_2_VALUE_2024,VALUE,2024,IN.1.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_1_2_VALUE_2025,VALUE,2025,IN.1.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_1_VALUE_2022,VALUE,2022,IN.1.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_1_VALUE_2023,VALUE,2023,IN.1.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_1_VALUE_2024,VALUE,2024,IN.1.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_1_VALUE_2025,VALUE,2025,IN.1.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_2_VALUE_2022,VALUE,2022,IN.1.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_2_VALUE_2023,VALUE,2023,IN.1.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_2_VALUE_2024,VALUE,2024,IN.1.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_2_VALUE_2025,VALUE,2025,IN.1.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_3_VALUE_2022,VALUE,2022,IN.1.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_1_2_3_VALUE_2023,VALUE,2023,IN.1.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_1_VALUE_2022,VALUE,2022,IN.1.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_1_VALUE_2023,VALUE,2023,IN.1.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_1_VALUE_2024,VALUE,2024,IN.1.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_1_VALUE_2025,VALUE,2025,IN.1.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_2_VALUE_2022,VALUE,2022,IN.1.3.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_2_VALUE_2023,VALUE,2023,IN.1.3.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_2_VALUE_2024,VALUE,2024,IN.1.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_1_3_2_VALUE_2025,VALUE,2025,IN.1.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.1.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_1_VALUE_2022,VALUE,2022,IN.2.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_1_VALUE_2023,VALUE,2023,IN.2.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_1_VALUE_2024,VALUE,2024,IN.2.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_1_VALUE_2025,VALUE,2025,IN.2.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_2_VALUE_2022,VALUE,2022,IN.2.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_2_VALUE_2023,VALUE,2023,IN.2.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_2_VALUE_2024,VALUE,2024,IN.2.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_2_VALUE_2025,VALUE,2025,IN.2.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_3_VALUE_2022,VALUE,2022,IN.2.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_3_VALUE_2023,VALUE,2023,IN.2.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_3_VALUE_2024,VALUE,2024,IN.2.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_3_VALUE_2025,VALUE,2025,IN.2.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_4_VALUE_2022,VALUE,2022,IN.2.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_4_VALUE_2023,VALUE,2023,IN.2.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_4_VALUE_2024,VALUE,2024,IN.2.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_4_VALUE_2025,VALUE,2025,IN.2.1.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_5_VALUE_2022,VALUE,2022,IN.2.1.5,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_5_VALUE_2023,VALUE,2023,IN.2.1.5,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_5_VALUE_2024,VALUE,2024,IN.2.1.5,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + VALUE_SCREEN
MATRIZ_GII,IN_2_1_5_VALUE_2025,VALUE,2025,IN.2.1.5,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.1.5 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_1_VALUE_2022,VALUE,2022,IN.2.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_1_VALUE_2023,VALUE,2023,IN.2.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_1_VALUE_2024,VALUE,2024,IN.2.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_1_VALUE_2025,VALUE,2025,IN.2.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_2_VALUE_2022,VALUE,2022,IN.2.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_2_VALUE_2023,VALUE,2023,IN.2.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_2_VALUE_2024,VALUE,2024,IN.2.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_2_VALUE_2025,VALUE,2025,IN.2.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_3_VALUE_2022,VALUE,2022,IN.2.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_3_VALUE_2023,VALUE,2023,IN.2.2.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_3_VALUE_2024,VALUE,2024,IN.2.2.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_2_3_VALUE_2025,VALUE,2025,IN.2.2.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.2.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_1_VALUE_2022,VALUE,2022,IN.2.3.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_1_VALUE_2023,VALUE,2023,IN.2.3.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_1_VALUE_2024,VALUE,2024,IN.2.3.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_1_VALUE_2025,VALUE,2025,IN.2.3.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.1 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_2_VALUE_2022,VALUE,2022,IN.2.3.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_2_VALUE_2023,VALUE,2023,IN.2.3.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_2_VALUE_2024,VALUE,2024,IN.2.3.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_2_VALUE_2025,VALUE,2025,IN.2.3.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.2 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_3_VALUE_2022,VALUE,2022,IN.2.3.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_3_VALUE_2023,VALUE,2023,IN.2.3.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_3_VALUE_2024,VALUE,2024,IN.2.3.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_3_VALUE_2025,VALUE,2025,IN.2.3.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.3 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_4_VALUE_2022,VALUE,2022,IN.2.3.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_4_VALUE_2023,VALUE,2023,IN.2.3.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_4_VALUE_2024,VALUE,2024,IN.2.3.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + VALUE_SCREEN
MATRIZ_GII,IN_2_3_4_VALUE_2025,VALUE,2025,IN.2.3.4,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.2.3.4 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_1_VALUE_2022,VALUE,2022,IN.3.1.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_1_VALUE_2023,VALUE,2023,IN.3.1.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_1_VALUE_2024,VALUE,2024,IN.3.1.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_1_VALUE_2025,VALUE,2025,IN.3.1.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_2_VALUE_2022,VALUE,2022,IN.3.1.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_2_VALUE_2023,VALUE,2023,IN.3.1.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_2_VALUE_2024,VALUE,2024,IN.3.1.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_2_VALUE_2025,VALUE,2025,IN.3.1.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_3_VALUE_2022,VALUE,2022,IN.3.1.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_3_VALUE_2023,VALUE,2023,IN.3.1.3,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_3_VALUE_2024,VALUE,2024,IN.3.1.3,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_3_VALUE_2025,VALUE,2025,IN.3.1.3,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.3 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_4_VALUE_2022,VALUE,2022,IN.3.1.4,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_4_VALUE_2023,VALUE,2023,IN.3.1.4,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_3_1_4_VALUE_2024,VALUE,2024,IN.3.1.4,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.1.4 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_1_VALUE_2022,VALUE,2022,IN.3.2.1,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_1_VALUE_2023,VALUE,2023,IN.3.2.1,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_1_VALUE_2024,VALUE,2024,IN.3.2.1,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_1_VALUE_2025,VALUE,2025,IN.3.2.1,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.1 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_2_VALUE_2022,VALUE,2022,IN.3.2.2,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_2_VALUE_2023,VALUE,2023,IN.3.2.2,wipo-pub-2000-2023-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2023-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_2_VALUE_2024,VALUE,2024,IN.3.2.2,wipo-pub-2000-2024-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2024-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_2_VALUE_2025,VALUE,2025,IN.3.2.2,wipo-pub-2000-2025-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2025-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.2 + VALUE_SCREEN
MATRIZ_GII,IN_3_2_3_VALUE_2022,VALUE,2022,IN.3.2.3,wipo-pub-2000-2022-tech1.xlsx,Data,VALUE_SCREEN,Copia directa,Buscar en wipo-pub-2000-2022-tech1.xlsx → Data → ISO3 + NUM=IN.3.2.3 + VALUE_SCREEN
