block_a,block_b,var_a,var_b,rho_spearman,pvalue_raw,pvalue_fdr,pvalue_holm,significance,n_pairs
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,wipo_wikiedit_score,0.4768,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_unirescoll_score,wipo_c_scitechart_score,0.4768,0.0,0.0,0.0,survives_fdr_and_holm,126
socioeconomic_control,ecosystem_outcome,wb_exports_pct_gdp,oxford_infrastructure,0.4768,0.0,0.0,0.0,survives_fdr_and_holm,167
tech_infrastructure_control,ecosystem_outcome,wb_patent_applications_residents,wipo_out_7_3_2_score,0.4767,0.0,0.0,0.0,survives_fdr_and_holm,121
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_2_score,wipo_out_7_1_4_score,0.4767,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_ictsevimp_score,wipo_out_7_3_2_score,0.4767,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_1_score,wipo_out_6_2_5_score,0.4766,0.0,0.0,0.0,survives_fdr_and_holm,109
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_3_fig_3_7_3_cultural_and_linguistic_diversity,wipo_in_score,0.4766,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_3_3_score,oxford_e_government_delivery,0.4766,0.0,0.0,0.0,survives_fdr_and_holm,140
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_sp53_score,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,113
institutional_control,ecosystem_outcome,wb_voice_accountability,oxford_ind_procurement_data,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,185
tech_infrastructure_control,ecosystem_outcome,wb_internet_penetration,wipo_c_scitechart_score,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,oecd_2_indigo_oecd_indigo_score,wipo_industdes_score,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,121
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_3_2_score,oxford_data_infrastructure,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,119
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_score,oxford_ind_ict_trade_services_log,0.4765,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_intelproppay_score,oxford_digital_capacity,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,124
socioeconomic_control,ecosystem_outcome,wb_tertiary_education_enrollment,wipo_out_7_2_1_score,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_in_1_1_1_score,wipo_out_7_2_5_score,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp33_score,oxford_policy_capacity,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_compsoftspend_score,wipo_creagoodexp_score,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_sp22_score,wipo_out_7_1_3_score,0.4764,0.0,0.0,0.0,survives_fdr_and_holm,119
tech_infrastructure_control,ecosystem_outcome,wipo_ictorgmod_score,oxford_ind_gender_gap_internet,0.4763,0.0,0.0,0.0,survives_fdr_and_holm,123
tech_infrastructure_control,ecosystem_outcome,wipo_natfeatfilm_score,oxford_governance_principles,0.4763,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_sp71_score,wipo_out_6_2_score,0.4762,0.0,0.0,0.0,survives_fdr_and_holm,132
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_3_fig_3_7_3_cultural_and_linguistic_diversity,wipo_sp62_score,0.4762,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_hitechimp_score,oxford_ai_technology_diffusion,0.4762,0.0,0.0,0.0,survives_fdr_and_holm,130
tech_infrastructure_control,ecosystem_outcome,wipo_isoqual_score,oxford_human_capital_2025,0.4762,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_4_score,oxford_ind_software_spending,0.4761,4e-06,6e-06,0.044216,survives_fdr_and_holm,85
tech_infrastructure_control,ecosystem_outcome,wipo_ictservexp_score,wipo_out_6_score,0.4761,0.0,0.0,0.0,survives_fdr_and_holm,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_payment,oxford_data_availability,-0.4761,0.0,0.0,0.0,survives_fdr_and_holm,128
socioeconomic_control,ecosystem_outcome,wb_population,oxford_ind_eng_tech_higher_ed_quality,0.4761,0.0,0.0,0.0,survives_fdr_and_holm,192
tech_infrastructure_control,ecosystem_outcome,wipo_sp41_score,oxford_adaptability,0.4761,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_isoenv_score,wipo_out_7_2_2_score,0.476,2e-06,3e-06,0.02312,survives_fdr_and_holm,91
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_4_score,wipo_out_6_3_5_score,0.476,0.0,0.0,0.0,survives_fdr_and_holm,105
tech_infrastructure_control,ecosystem_outcome,wipo_sp53_score,oxford_ind_households_internet,0.476,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_1_score,wipo_out_7_3_score,0.4759,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_ictsevimp_score,oxford_ind_regulatory_quality,0.4759,0.0,0.0,0.0,survives_fdr_and_holm,130
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_6_1_fig_3_6_1_data_protection_and_privacy,wipo_in_5_2_1_score,0.4759,0.0,0.0,0.0,survives_fdr_and_holm,116
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_cctld_score,0.4759,0.0,0.0,0.0,survives_fdr_and_holm,113
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_infrastructure,wipo_out_7_2_3_score,-0.4758,0.000418,0.000578,1.0,survives_fdr_only,51
tech_infrastructure_control,ecosystem_outcome,wipo_sp41_score,oxford_societal_transition,0.4758,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_tradmkorig_score,wipo_out_7_3_2_score,0.4758,0.0,0.0,0.0,survives_fdr_and_holm,127
regulatory_treatment,ecosystem_outcome,stanford_fig_3_7_3_fig_3_7_3_cultural_and_linguistic_diversity,oxford_e_government_delivery,0.4758,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_r_vencapdeal_score,wipo_out_6_1_1_score,0.4757,3e-06,5e-06,0.033798,survives_fdr_and_holm,88
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_score,wipo_brandval_score,0.4757,0.0,0.0,0.0,survives_fdr_and_holm,111
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_score,oxford_ind_ict_trade_goods_log,0.4757,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_5_score,wipo_out_7_score,0.4757,0.0,0.0,0.0,survives_fdr_and_holm,137
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_5_score,wipo_out_7_2_score,0.4756,0.0,0.0,0.0,survives_fdr_and_holm,137
tech_infrastructure_control,ecosystem_outcome,wipo_sp12_score,wipo_out_6_2_score,0.4756,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_4_score,wipo_out_6_3_2_score,0.4756,0.0,0.0,0.0,survives_fdr_and_holm,129
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_4_score,wipo_out_7_3_1_score,0.4755,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_natfeatfilm_score,oxford_government,0.4755,0.0,0.0,0.0,survives_fdr_and_holm,107
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_3_score,wipo_out_7_2_2_score,0.4755,3e-06,5e-06,0.033798,survives_fdr_and_holm,88
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_2_score,oxford_government_digital_policy,0.4754,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wb_patent_applications_residents,oxford_ind_govt_promotion_emerging_tech,0.4754,0.0,0.0,0.0,survives_fdr_and_holm,129
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_5_score,oxford_technology_sector,0.4753,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_1_score,oxford_digital_capacity,0.4753,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_intelproppay_score,wipo_out_6_2_3_score,0.4753,0.0,0.0,0.0,survives_fdr_and_holm,125
tech_infrastructure_control,ecosystem_outcome,wipo_gerdfinabr_score,oxford_size,0.4753,1e-06,2e-06,0.012187,survives_fdr_and_holm,101
tech_infrastructure_control,ecosystem_outcome,wipo_isoenv_score,oxford_human_capital_2025,0.4752,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp32_score,oxford_ind_ict_trade_services_log,0.4752,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_r_growppp20_score,wipo_out_6_2_1_score,0.4752,0.0,0.0,0.0,survives_fdr_and_holm,120
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_1_score,oxford_total_score,0.4751,3e-06,5e-06,0.033798,survives_fdr_and_holm,87
tech_infrastructure_control,ecosystem_outcome,wipo_sp32_score,wipo_out_6_3_2_score,0.4751,0.0,0.0,0.0,survives_fdr_and_holm,126
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_1_score,wipo_out_6_1_score,0.4751,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_2_score,wipo_out_6_2_3_score,0.4751,0.0,0.0,0.0,survives_fdr_and_holm,128
tech_infrastructure_control,ecosystem_outcome,wipo_ictuse_score,wipo_out_6_2_2_score,0.4751,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_2_score,wipo_out_6_3_4_score,0.4749,0.0,0.0,0.0,survives_fdr_and_holm,135
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_1_score,wipo_out_7_2_2_score,0.4749,2e-06,3e-06,0.02312,survives_fdr_and_holm,90
regulatory_treatment,ecosystem_outcome,stanford_fig_3_4_5_fig_3_4_5_number_of_rai_submissions,wipo_elecout_score,0.4749,1e-05,1.6e-05,0.10425,survives_fdr_only,79
tech_infrastructure_control,ecosystem_outcome,wipo_unirescoll_score,oxford_ind_software_spending,0.4748,0.0,0.0,0.0,survives_fdr_and_holm,125
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_4_score,oxford_ind_supercomputers_log,0.4748,0.0,0.0,0.0,survives_fdr_and_holm,124
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_overall,wipo_out_6_1_2_score,-0.4748,1e-06,2e-06,0.012187,survives_fdr_and_holm,99
socioeconomic_control,ecosystem_outcome,wb_tertiary_education_enrollment,oxford_ind_accountability,0.4748,0.0,0.0,0.0,survives_fdr_and_holm,154
tech_infrastructure_control,ecosystem_outcome,wipo_sp13_score,wipo_out_7_2_4_score,0.4748,0.0,0.0,0.0,survives_fdr_and_holm,131
institutional_control,ecosystem_outcome,oecd_6_fdi_restrictiveness_oecd_fdi_restrictiveness,oxford_ind_ict_trade_goods_log,-0.4748,0.0,0.0,0.0,survives_fdr_and_holm,103
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_3_score,wipo_out_7_3_2_score,0.4747,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_3_score,oxford_governance_2025,0.4747,0.0,0.0,0.0,survives_fdr_and_holm,120
institutional_control,ecosystem_outcome,wb_regulatory_quality,oxford_ind_eng_tech_higher_ed_quality,0.4747,0.0,0.0,0.0,survives_fdr_and_holm,191
tech_infrastructure_control,ecosystem_outcome,wb_electric_consumption_kwh_pc,wipo_out_7_2_5_score,0.4747,0.0,0.0,0.0,survives_fdr_and_holm,127
socioeconomic_control,ecosystem_outcome,wb_exports_pct_gdp,wipo_out_7_3_score,0.4747,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_sp72_score,oxford_ind_ai_research_papers_log,0.4746,0.0,0.0,0.0,survives_fdr_and_holm,131
socioeconomic_control,ecosystem_outcome,wb_fdi_net_inflows,wipo_out_7_1_score,0.4746,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_sp43_score,oxford_ind_regulatory_quality,0.4746,0.0,0.0,0.0,survives_fdr_and_holm,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_payment,oxford_ai_infrastructure,-0.4745,0.0,0.0,0.0,survives_fdr_and_holm,128
institutional_control,ecosystem_outcome,wb_rule_of_law,oxford_ind_govt_responsiveness,0.4745,0.0,0.0,0.0,survives_fdr_and_holm,185
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_3_score,wipo_utilmodorig_score,-0.4744,1e-05,1.6e-05,0.10425,survives_fdr_only,79
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_4_score,oxford_ind_ai_strategy,0.4744,0.0,0.0,0.0,survives_fdr_and_holm,124
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_1_score,oxford_ind_eng_tech_higher_ed_quality,0.4744,0.0,0.0,0.0,survives_fdr_and_holm,139
tech_infrastructure_control,ecosystem_outcome,wipo_natfeatfilm_score,wipo_out_6_1_score,0.4743,0.0,0.0,0.0,survives_fdr_and_holm,108
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_3_score,oxford_public_sector_adoption,0.4742,0.0,0.0,0.0,survives_fdr_and_holm,133
socioeconomic_control,ecosystem_outcome,wipo_tertenrol_score,oxford_ind_foundational_it,0.4742,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,wipo_c_scitechart_score,0.4742,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_3_score,wipo_out_6_2_score,0.4742,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_sp13_score,oxford_e_government_delivery,0.4742,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_3_score,wipo_out_6_2_5_score,0.4741,0.0,0.0,0.0,survives_fdr_and_holm,110
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_5_score,oxford_ind_procurement_data,0.4741,0.0,0.0,0.0,survives_fdr_and_holm,138
tech_infrastructure_control,ecosystem_outcome,wipo_sp11_score,wipo_out_7_1_1_score,0.4741,6e-06,1e-05,0.06456,survives_fdr_only,83
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_score,wipo_out_6_3_score,0.474,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_apptarriff_score,wipo_out_7_2_score,0.4739,0.0,0.0,0.0,survives_fdr_and_holm,132
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_sp33_score,0.4739,0.0,0.0,0.0,survives_fdr_and_holm,113
tech_infrastructure_control,ecosystem_outcome,wipo_dommarksc_score,oxford_ind_ai_strategy,0.4739,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_sp22_score,oxford_ind_eng_tech_higher_ed_quality,0.4739,0.0,0.0,0.0,survives_fdr_and_holm,129
tech_infrastructure_control,ecosystem_outcome,wipo_r_vencapdeal_score,wipo_out_7_2_2_score,0.4739,1.5e-05,2.3e-05,0.15195,survives_fdr_only,76
institutional_control,ecosystem_outcome,wb_voice_accountability,oxford_ind_company_investment_emerging_tech,0.4739,0.0,0.0,0.0,survives_fdr_and_holm,182
tech_infrastructure_control,ecosystem_outcome,wipo_sp32_score,wipo_out_7_3_1_score,0.4738,0.0,0.0,0.0,survives_fdr_and_holm,132
tech_infrastructure_control,ecosystem_outcome,wb_patent_applications_residents,oxford_ind_data_governance,0.4738,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_score,oxford_ind_foundational_it,0.4738,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_intelproppay_score,wipo_brandval_score,0.4737,0.0,0.0,0.0,survives_fdr_and_holm,107
socioeconomic_control,ecosystem_outcome,wb_gdp_per_capita_ppp,oxford_ind_open_data,0.4737,0.0,0.0,0.0,survives_fdr_and_holm,180
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_3_fig_3_7_3_cultural_and_linguistic_diversity,wipo_in_2_3_1_score,0.4736,1e-06,2e-06,0.012187,survives_fdr_and_holm,99
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_2_score,wipo_out_7_2_score,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_3_score,wipo_out_7_3_4_score,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,125
tech_infrastructure_control,ecosystem_outcome,wipo_statclustdev_score,oxford_government_digital_policy,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,126
institutional_control,ecosystem_outcome,wb_voice_accountability_se,wipo_patfam_score,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_cultservexp_score,oxford_ind_regulatory_quality,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,112
tech_infrastructure_control,ecosystem_outcome,wipo_sp61_score,oxford_ind_5g_infrastructure,0.4736,0.0,0.0,0.0,survives_fdr_and_holm,131
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_overall,wipo_out_7_score,-0.4736,0.0,0.0,0.0,survives_fdr_and_holm,109
tech_infrastructure_control,ecosystem_outcome,wipo_schlifeexp_score,wipo_out_7_2_1_score,0.4735,0.0,0.0,0.0,survives_fdr_and_holm,105
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_2_score,oxford_governance_2025,0.4735,0.0,0.0,0.0,survives_fdr_and_holm,136
tech_infrastructure_control,ecosystem_outcome,wipo_sp53_score,wipo_c_scitechart_score,0.4735,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_1_2_score,oxford_ind_supercomputers_log,0.4735,0.0,0.0,0.0,survives_fdr_and_holm,134
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_1_score,oxford_ind_ethical_principles,0.4735,0.0,0.0,0.0,survives_fdr_and_holm,140
institutional_control,ecosystem_outcome,oecd_1_digital_stri_digital_stri_overall,wipo_out_6_3_2_score,-0.4734,1e-06,2e-06,0.012187,survives_fdr_and_holm,101
adoption_diffusion,ecosystem_outcome,anthropic_usage_pct,oxford_adaptability,0.4734,0.0,0.0,0.0,survives_fdr_and_holm,160
institutional_control,ecosystem_outcome,wipo_regqua_score,wipo_out_6_2_2_score,0.4734,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_4_score,oxford_ind_ai_strategy,0.4734,0.0,0.0,0.0,survives_fdr_and_holm,139
socioeconomic_control,ecosystem_outcome,wb_mobile_subscriptions_per100,wipo_out_7_1_score,0.4733,0.0,0.0,0.0,survives_fdr_and_holm,141
tech_infrastructure_control,ecosystem_outcome,wipo_entmedia_score,oxford_policy_vision,0.4733,0.000102,0.000148,0.909942,survives_fdr_only,62
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_1_score,wipo_out_7_1_4_score,0.4733,0.0,0.0,0.0,survives_fdr_and_holm,134
socioeconomic_control,ecosystem_outcome,wipo_tertenrol_score,wipo_out_6_1_3_score,0.4733,8e-06,1.3e-05,0.084592,survives_fdr_only,81
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_1_1_score,oxford_data_representativeness,0.4732,2e-06,3e-06,0.02312,survives_fdr_and_holm,92
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_2_fig_3_7_2_gender_equality,wipo_in_5_1_5_score,0.4732,0.0,0.0,0.0,survives_fdr_and_holm,112
adoption_diffusion,ecosystem_outcome,ms_change_pp,oxford_ind_mobile_subscriptions,0.4732,0.0,0.0,0.0,survives_fdr_and_holm,146
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_4_score,wipo_out_7_3_2_score,0.4732,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_4_2_5_score,wipo_out_6_3_5_score,0.4731,0.0,0.0,0.0,survives_fdr_and_holm,116
tech_infrastructure_control,ecosystem_outcome,wipo_ictacc_score,wipo_creagoodexp_score,0.4731,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_2_4_score,wipo_patfam_score,0.4731,0.0,0.0,0.0,survives_fdr_and_holm,127
tech_infrastructure_control,ecosystem_outcome,wipo_sp63_score,wipo_out_6_2_2_score,0.4731,0.0,0.0,0.0,survives_fdr_and_holm,131
tech_infrastructure_control,ecosystem_outcome,wipo_in_3_3_score,wipo_out_7_score,0.473,0.0,0.0,0.0,survives_fdr_and_holm,141
adoption_diffusion,ecosystem_outcome,ms_change_pp,wipo_out_7_1_1_score,0.473,2.7e-05,4.1e-05,0.264033,survives_fdr_only,72
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_3_score,oxford_resilience,0.473,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_sp32_score,wipo_out_7_1_1_score,0.473,6e-06,1e-05,0.06456,survives_fdr_only,83
regulatory_treatment,tech_infrastructure_control,stanford_fig_3_7_1_fig_3_7_1_bias_and_unfair_discrimination,wipo_r_vencapdeal_score,0.4729,1.4e-05,2.2e-05,0.142604,survives_fdr_only,77
tech_infrastructure_control,ecosystem_outcome,wipo_in_5_3_3_score,oxford_size,0.4729,0.0,0.0,0.0,survives_fdr_and_holm,140
tech_infrastructure_control,ecosystem_outcome,wipo_in_2_2_3_score,oxford_ind_online_services,0.4729,0.0,0.0,0.0,survives_fdr_and_holm,121
tech_infrastructure_control,ecosystem_outcome,wipo_r_vencapdeal_score,oxford_enabling_technical_infrastructure,0.4729,3e-06,5e-06,0.033798,survives_fdr_and_holm,88
socioeconomic_control,ecosystem_outcome,wipo_pisa_score,oxford_adaptability,0.4729,1.2e-05,1.9e-05,0.123528,survives_fdr_only,78
tech_infrastructure_control,ecosystem_outcome,wipo_c_vencapdeal_score,wipo_out_7_2_1_score,0.4729,5e-06,8e-06,0.054495,survives_fdr_only,85
